source_train_row,example_hash,gold_label_ids,gold_labels,gold_cardinality,rater_count,unclear_count,neutral_votes,max_emotion_votes,same_rater_coselection_count,aggregation_only,derived_labels_match
17619,55cc8f35625ab6451904358a910af9c0d6f1889b7906df82862641a368ba875a,22|26|27,realization|surprise|neutral,3,5,0,2,2,0,True,True
17653,04ca28524deaa3660fe88a0fd62988729dc0a7a440576f69edc641b2f2fd9929,1|27,amusement|neutral,2,4,0,2,2,0,True,True
17710,babc1c3a9162cf75d22d1f503c3234085571db54dfa2f95e97e9c0a7a1065540,6|27,confusion|neutral,2,5,0,2,2,0,True,True
17735,aaff08dd39054ba154dcd79ab4c5db9df1235048a15987be985ebb05e45824ad,0|27,admiration|neutral,2,5,0,2,2,0,True,True
17749,9d3737c00b9d33a8911d4316ab2b928b1d832afef247a542efab47f84a8f341b,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
17797,5e9c86d179e67bfe923fafc20e11ce8758ab8a88b30a8e539b960ec16e2c9f95,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
17867,27622db9d38d89eaa263b1c1a8402af461ceb6dc94596206783b166828ccc287,1|27,amusement|neutral,2,5,0,2,3,0,True,True
17880,414b04a96e45a6902376ac1da90b6f3a572d547e6044a508ba1852e39de8cab7,25|27,sadness|neutral,2,5,0,2,2,0,True,True
17916,bd9552f42cc7842e3f5c6052d53ee519ac54681bc182e2d1f5890afc3d4b6f76,22|27,realization|neutral,2,5,0,2,2,0,True,True
17928,d0f91ec6c2f69a96824a6933406333de684fa7d8b2a14a73afc953bc23833160,18|27,love|neutral,2,5,0,2,2,0,True,True
17946,8e51906910f31a31968b1c8e749926d9ea8c47f1032b279bbfebb6ca84ee68e4,18|27,love|neutral,2,5,0,2,2,0,True,True
17947,95d88a36ea3eb79560ce90708266eac31522363eb92d2d134f5a82d4b5743316,0|27,admiration|neutral,2,5,0,2,2,0,True,True
18013,0f5e61449c464d108b51da33c40cec4c71d954b2e1bfb4a6d779e9300a023ace,4|27,approval|neutral,2,5,0,2,2,0,True,True
18036,3badbca4d1500226e11cb9a62d9732fe115afdfc057f4cc4f40d62fc4d9adf6b,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
18037,5f368d37e3fc185b1564649e1807e3e1874acb321b48d3bbd7ef15daa723628f,23|27,relief|neutral,2,5,0,2,2,0,True,True
18070,7fc352f99a5dacfae20e77bd8ca41f28f4004aef501fe4277a116b3f9acac5ef,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
18079,5186f20b4217295a615b661268ecc410f5624911f69ce695c301f253b235fc1c,6|27,confusion|neutral,2,5,0,2,2,0,True,True
18143,21f5184fa54fcadeb10762a531558db8e4207be5658a5f1705ad1191c3f905f4,8|27,desire|neutral,2,5,0,3,2,0,True,True
18206,5a992c395ebb4ac07adcfa2560222f15e904f56d7dc15f7a4a877d5e2fb02a39,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
18232,68209b67b8b8333e4ce3d81fe241cba5cdcbbc8d0e944c224b740ef2747b9533,6|27,confusion|neutral,2,5,0,2,2,0,True,True
18314,8c9ebef34767e2f00faf858ed5d0b82a83806dc1bb2cd342c332af539553ca42,18|20|27,love|optimism|neutral,3,5,0,2,2,0,True,True
18329,b888f58a15519e0d4ea7ce8bdea0a4c39ea100adb6cb3feeff7ae543682ac978,21|27,pride|neutral,2,5,0,2,2,0,True,True
18355,e88a527368e78cc755cacb2559292501256589e60f3c4dff84869ca05190e4f5,17|27,joy|neutral,2,5,0,2,2,0,True,True
18356,6c707ffc0481f2caf0ed211ea7c109255ef111394f68cdd38fdd84371ea3e6cc,22|27,realization|neutral,2,5,0,2,2,0,True,True
18491,8e83c20aa5e1ec5f738fc5334d554bc59187d5992e72dc649f21bdd5b3db3c13,4|27,approval|neutral,2,5,0,2,2,0,True,True
18499,dec4b960849ea2ac88c18b5d8598a5ef60c32039057c5b4d1d2a1b8523e316d0,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
18530,93bc524eadb7218a872e787afd9e59fe082ede3ba2fab3802c5616c7da87097c,4|27,approval|neutral,2,5,0,2,2,0,True,True
18622,80918ae26d71f7050f551dad31b089db01eca8931ea38b6e8265555d3c4d9d16,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
18702,88ebd34cec4bafc7c1ccaa71cc901cf6d879358ef02d984b10df4a7a89587ae0,4|27,approval|neutral,2,5,0,2,2,0,True,True
18715,de0b7a84ee5f3feedefd3781be604e92c7ffaa0e344eb974686d90218d293180,1|27,amusement|neutral,2,5,0,2,2,0,True,True
18735,c25ba48db763fa1197f268313d70407af676667788c2946e566620eb4015c4c1,3|27,annoyance|neutral,2,5,1,2,2,0,True,True
18739,2ea4c32ede6c96d69efc753374f5fa3c933634c2b80e45f76be5c2d9c80681ea,4|27,approval|neutral,2,5,0,2,2,0,True,True
18745,752e677eadf3c4e0e1be62453172fcf37b2caf93a566e1dda4335ede4d87eab1,26|27,surprise|neutral,2,5,0,2,2,0,True,True
18749,6571afe7ce85352ca931736a56dee02a2688a1fe8238f6c2e63e2cbbad5e7f3d,4|27,approval|neutral,2,5,0,3,2,0,True,True
18801,18c9662f3ce1e46d2c1e3f4082dda23df7ac1c75064179f5128aa7f3bf198d0c,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
18807,73bf6ae4f5248a0ad98cb41e26ff24e4647e3c2d3a54848f3270a65d58f088c3,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
18820,f765715514ddf3d432922712b72547c8a34cc6ba30d4b87bd2d8d6e1474c0b0c,11|27,disgust|neutral,2,5,0,3,2,0,True,True
18843,e2829ca092d9fc5923f910fd80a7950108053c845541b9266fc69db36063805d,25|27,sadness|neutral,2,5,0,3,2,0,True,True
18856,56cc29ecf237417bf23cccacd18c4dcbe16085823db06a2c5879ec0a96994dcf,4|27,approval|neutral,2,5,0,2,2,0,True,True
18872,44df344de758a9c2e969dc91ea61c861f7787cb9d6162eedd755210736d1de52,22|27,realization|neutral,2,5,0,2,2,0,True,True
18881,69b5cc9ed3ca29b52884368be543408083d6f078ee6f2a426f3ae9f4df539067,21|27,pride|neutral,2,5,0,3,2,0,True,True
18936,2fa6ebde508ca64a6eb4d5ca60cb9a33eaa057ab60c26a7c6ee635ede7ddbc83,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
18941,a238be357f340df003ed718cf0a7cec3caa0185a2b2702fc30068643f201e34c,4|27,approval|neutral,2,5,0,2,2,0,True,True
18981,2ba9b5192a8cb1e620565efc439ec1c85db9a361a1ea53d3df3dd9fde55fd487,4|27,approval|neutral,2,5,0,2,2,0,True,True
19031,2e75e94b27b903668a4dba39be5dc9f95f1105f5f5bcadbf8fd04d6c8060eb19,18|27,love|neutral,2,5,0,2,2,0,True,True
19052,f6c4fc3f441b6952de6fddbf10d0e351d063cef6f1b3c792b03675fe00f10db9,6|27,confusion|neutral,2,4,0,2,2,0,True,True
19061,0f3b9951e58c9c6e66a92ff550718ffb69966bd22e675d7e4374e300b60cb97c,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
19065,000bcbabbf864fdefb07706e673aee809d707b84271d2b06417a3b9d84bc047f,0|27,admiration|neutral,2,5,0,2,2,0,True,True
19098,24d6377543e831821c42cb2eddad63780b9378c0273b097181f8853e2124b39a,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
19112,8570121d2b759716dabbcf0aa407dca610810ac9431e0226b2cbb1c41fad26fb,23|27,relief|neutral,2,5,0,2,2,0,True,True
19150,19a4251b1b6490d2a4db81c3acad4ed3cc70549b321104bb69be176bf59b33be,15|27,gratitude|neutral,2,5,0,2,2,0,True,True
19175,a1761b752d5b19db178eb8f4ccdae2516c867705295adae0612dea8dda5f7b2c,22|27,realization|neutral,2,4,0,2,2,0,True,True
19184,614ab19512e60f7e81a72db24b86d7afd252a00facb8725d253078d1204a7be2,2|27,anger|neutral,2,5,0,2,2,0,True,True
19192,526a41499d2ec01c8449a242461e8bbd588c20d13b923c407674feb059355627,4|27,approval|neutral,2,5,0,2,2,0,True,True
19215,63ea0bd63809db98137c9fcbff1ed2d7917ceb93e562ad84099cab09255641e8,12|27,embarrassment|neutral,2,5,0,2,2,0,True,True
19239,2eac84f8703b05238510ae232986c9eece6b623c692de51fe14dbcf235678bb7,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
19244,ccd29f37767777e1776f292e3b760af5ce353649bf03b4b4b9e1d183822f5221,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
19286,b9e9cc76ffbd43bf4d7b93d3476fc454418e3b7d64e581a883f85f5464fb9a1d,21|27,pride|neutral,2,5,1,2,2,0,True,True
19290,8c322fe1bea1dbfaf8f10471525075e56e8eb7c1e0de489d516a1c7b58bd0b14,2|27,anger|neutral,2,5,0,2,2,0,True,True
19303,99bbb03efe59a43ac99bcce5b8de523cf8469b3891d581806dd86c7e9a102150,6|27,confusion|neutral,2,5,0,2,2,0,True,True
19324,473a7c06df8fb1f6454106e964d6cbcc96d6662c3075dcf731ffaf780f4e3fdd,2|27,anger|neutral,2,5,0,2,2,0,True,True
19342,f7e533fd23867859e34d7a95b348da2b0e320b876e7680bac6ac8c940ace0b39,4|27,approval|neutral,2,5,0,3,2,0,True,True
19399,20d61cd334273d2ecf8184e6e9ef61f0bda47768fd7d8a7d2a32734fb3de10d2,14|27,fear|neutral,2,5,0,2,2,0,True,True
19403,654e7725a7546c1a594c8b1ae5cf05e9d25a17d25c1c0f3ba1bb51b1de292189,4|27,approval|neutral,2,5,0,2,2,0,True,True
19408,a7a0b47428f7d966e2a3c72591a391e24f3a735f428f41e8a8a9df48ce16c811,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
19557,487628c495a6abaf9f974e36baa5d8655e1dd4b8c7cce9304ab6d6ff0d91e5c9,6|27,confusion|neutral,2,5,0,2,2,0,True,True
19568,1c5baa5aa32c2acaf5ceb75f2feb450224f6bb38d8c5748039504967ae06427d,17|27,joy|neutral,2,5,0,3,2,0,True,True
19699,18dde3ec27221c9e495656225c51468bd959517be20f87bbf119203c642f756d,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
19776,c9706e36869e1b2338d4c228fee4339e95fdcedd3ee4c52cc4c34bb8d46574b2,0|27,admiration|neutral,2,5,0,2,2,0,True,True
19831,ad1292f0dd32c8d47c7cf3a8fc6dfb162ddd0f8c6fbfb8ce1fddd1e5b28329f9,1|27,amusement|neutral,2,5,0,2,2,0,True,True
19839,1cc8a97705e843ede2362fe033108549ae7e42556307194ccd4cb6f3813d66aa,1|27,amusement|neutral,2,5,0,2,2,0,True,True
19840,d8265ffc4524ecf7671934af5b26140513a29caaa70669d8528c625c2f151a84,18|27,love|neutral,2,5,0,2,2,0,True,True
19895,c3321eca3f456a4c332e627fb7172115c41f41d6b46fb36f299251b4904a4877,0|27,admiration|neutral,2,5,0,2,2,0,True,True
19926,b4dd37eccd746d089022122b01a255d5d6931649bb8897c57bf1caa0575315a2,12|27,embarrassment|neutral,2,5,0,2,2,0,True,True
19933,d91c33a50a3fc78cf0c8bc9c55779d53dc405612da1a6d4f01f607991ccfab76,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
19943,a31898b0da3ee79341fdfc3c073356318edc1bdaf95cb4010233874e5f5d9971,23|27,relief|neutral,2,5,0,2,2,0,True,True
20034,a567fe677891c9582f7333d18e9ccb9c3f23c1efd13b8d569dbce7da2705ea99,10|11|27,disapproval|disgust|neutral,3,5,0,2,2,0,True,True
20039,419ad7a77a1bff5cb4545bf43304e0e2b71b2e0df22251b4a368585779befeae,10|27,disapproval|neutral,2,5,0,2,3,0,True,True
20079,1510c9b90f7c9a5c209c53210bab43a4a16efaf9a6cb45f7f894571559b4c54f,25|27,sadness|neutral,2,5,0,2,2,0,True,True
20129,3a7cc866f1ea8870d815cca096c85ce317cff87958b9f55a89b1d0b4ca54e0fa,6|27,confusion|neutral,2,5,0,2,2,0,True,True
20132,a054a094a70df8b51e6d23f5814bf20728002edcfcd42f56f260c22410da32b5,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
20188,82575f06b28d256b41ae7ea5423c1c6732d34e49e9f247b858ea350b6c8fcf1c,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
20196,70a423199572d69a20ef6871a728e98109d1cb10c70c9f3eccbc4eb44f262af8,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
20218,7c6d73610f5bdfa163c615282d9d47966395f1a7e15f67dd42294b7942647238,0|27,admiration|neutral,2,4,0,2,2,0,True,True
20305,5a0caa1a382346021e73d2fa9f54c6523063652468f029a6aba34ad5a0c1c9b5,0|27,admiration|neutral,2,5,0,2,2,0,True,True
20340,952ade1a0a323d9dace632a06e577f3008b44ca9d4deca49bb6e96a95baddaea,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
20369,7c56b1e5c9d16d8ed1684d2d7a79e512878537b3996aea2e95b5744816a94ae5,20|27,optimism|neutral,2,5,0,2,3,0,True,True
20380,b919b2411536d2e0112db1d6d8b20b65c5f7bc20db894827337c931f584f7216,20|27,optimism|neutral,2,5,0,2,2,0,True,True
20409,aa94e37af3ff3a357aa74f21f8b53d08bf686c3e435824a2d027311ddacee185,2|27,anger|neutral,2,5,0,2,3,0,True,True
20440,9d564ccb71dd517e059e98cb6405231aa28784e21cfff298ed71f3c663f8f345,6|27,confusion|neutral,2,5,0,2,2,0,True,True
20477,388620835fb800cc68f67cd9d8adff79879ea5050be8a59eb3b822fe33c57273,4|27,approval|neutral,2,5,0,2,2,0,True,True
20491,5c6b92882ec2745c7f7c01d02de2208da1d4472355019271e8efdbbf9550c93e,0|27,admiration|neutral,2,5,0,2,2,0,True,True
20536,1f9b60d003dba27889cc44a7129b7f469dc66bd08d7c866a5da17912e783c1e7,5|27,caring|neutral,2,5,0,2,2,0,True,True
20559,59a8a8643e6ac9d97ed057336194cf9df1bb75d28b7107eff764e98fbff01bef,22|27,realization|neutral,2,5,0,2,2,0,True,True
20581,1c41f1ce8ec9668fccd0478d982b4033bb229c52bc88ec976e6390d69c4da6c2,6|27,confusion|neutral,2,5,0,2,2,0,True,True
20612,7fbf8deb245f430f9bbcd03a11413d8d8db722d4c72b6f93c6e18acc2ad462ed,6|27,confusion|neutral,2,5,0,2,2,0,True,True
20722,677add5ca77fb2bbcc9fee6b8fcc87f3edc0fe302e558d0c200683dd0c28f2dd,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
20778,7fefc7609f7fde6d8863a2faf03c34cb85785e816a0a58983ff4c6a08d3f4901,20|27,optimism|neutral,2,5,0,2,3,0,True,True
20780,911a9294c2e196b4ef9c89da5d32de09561d1585cdeb7a5af307f06d7ee15c0f,4|27,approval|neutral,2,5,0,3,2,0,True,True
20791,449a5125a88139c80e4367a270f842c46847523d11a4d2fc0e59936b7cea20aa,26|27,surprise|neutral,2,5,0,2,2,0,True,True
20801,06f11ed92b3920275106a34350c48d6408cca6545f11768f44caf74d51d62cf7,17|27,joy|neutral,2,5,0,2,2,0,True,True
20827,7ff65cb54d214800d2ffa6c94efe8ce4bdace0419a288ca452fa628d523c297b,0|27,admiration|neutral,2,5,0,2,2,0,True,True
20849,4265784039475405ac23bea7c6df0ed73d78ea697223ab9fb003adc47fc9b419,4|27,approval|neutral,2,5,0,3,2,0,True,True
20867,bee10fe30957ece8d4f02f4e0a99c34c5db0bc5e56df5c9b5997deba62506059,6|27,confusion|neutral,2,4,0,2,2,0,True,True
20884,61017724ac682c76dfe9339099dce59ac7231ab787e1ff3af9b2023efe36efa9,19|27,nervousness|neutral,2,5,0,2,2,0,True,True
20893,c2023f53d3a5bf1793f9d7a9099d546383222d408b940703fdc9352ec6c16945,2|27,anger|neutral,2,5,0,2,2,0,True,True
20924,33d37cfbb3509d5d66331c6890705139979bc1e5fef6a991528ba79eba83b6ea,20|27,optimism|neutral,2,5,0,2,2,0,True,True
20980,7c13768c6e0c68187a5563337877eca0de375193ef38039312e4c1e1550ffebb,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
21096,080c648a1ee263be6d5966c959f99395d3c144b2e28578550b7e12f1670eca1e,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
21108,5083099b3be9c7e03e52fe206e583f33486439796ea6e0b873c303178cef9cf0,4|27,approval|neutral,2,5,0,2,3,0,True,True
21170,35715d68878c26a6406abcbfc9300f8843d628263e009cb3f41a43113739773f,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
21186,ee92c3cf5cfe4513e727b0e9cedfa9fa49292f4d3f97dd1b4123b03f13f993c9,6|27,confusion|neutral,2,5,0,2,2,0,True,True
21206,d8064b23f456eed142b50181543ca0bf10dc183ac7129fa1ff07329c4c5a614a,4|27,approval|neutral,2,5,0,2,2,0,True,True
21225,86627172cfb14089a3cb6b8f65c395077b497123467fbecab24d30f0cd4bcc6e,4|27,approval|neutral,2,5,0,2,2,0,True,True
21256,5578243f07a9e918bbf3f39fc6edf1e6b17c9f59ca07b622b985a514ece4f747,1|27,amusement|neutral,2,5,0,2,2,0,True,True
21293,dbe14ad9517e07233bcf653f3939ed71c8abe2c5c878cef72199248a29bbc1cd,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
21331,e37fe26390c912712f15139fb0ce5942f686d7a22330299367f61ea2e7d29c9f,2|27,anger|neutral,2,5,0,2,2,0,True,True
21336,23754fe2e0361721289d8cafaf51d2da04d427626a375db0824a6617c656d2ce,0|18|27,admiration|love|neutral,3,5,0,2,2,0,True,True
21344,fd92a9617587cfd1ab3a7f934a817b44e67e7ec7e53a57160a559d60dae8b03e,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
21471,8344c363c8259f04535be9422047646d52d0c4a1b068458e46dea113f57a3589,4|27,approval|neutral,2,5,0,3,2,0,True,True
21502,94bf2d7ae6fa1fecfc5119d244f1949c3c1098c2396ff37dcbcd68b9012cf6d3,0|27,admiration|neutral,2,5,0,2,2,0,True,True
21532,b6d57ffe969d2841387a97073c0b2d5d20370ce717f8f9852c9d7955dbbe740c,25|27,sadness|neutral,2,5,0,2,2,0,True,True
21548,09715c7e52057ab5a9e42800bf5351e8be83a6dcd55021e659ddb745ccf8a6cc,22|27,realization|neutral,2,4,0,2,2,0,True,True
21597,72e68f2c6e4f8805f57f5104bb69aeefa942a14b57a73e7415ef97d1619085f4,5|27,caring|neutral,2,5,0,2,2,0,True,True
21604,05f3f5783436cd70641fbd3db143273faaa53511fec6eb5392621acbbd003f54,4|27,approval|neutral,2,5,0,2,2,0,True,True
21643,dfbd939cddd01920af0f09512731e22a9d3a32c0a0e2864e9f43df2e8bfda58c,4|27,approval|neutral,2,5,0,3,2,0,True,True
21660,e8c8dba503df5efaa02a5ee1bd0c262ba911ad57678ca710e622c9a0d69bd97e,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
21684,2f78dd1e9135300a35330950b0e41614bc32259076a9709d12440cd30438df2a,0|27,admiration|neutral,2,5,0,2,2,0,True,True
21769,59ae3bf5185222a65fa08dfd4e7462e955969ecfe61e6c74fcf24aaec3ba9d93,6|27,confusion|neutral,2,5,0,2,2,0,True,True
21778,b57ac4d50afaa22c6c00cfc1e268260bc5c0cd9dfa65edc2311e82c3faf1c191,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
21798,89d4e28a1e37fde4f7f8974bb0f771ce43e39d45fab59e2d0fccff7ea2003c87,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
21803,c3ce8d09b15c8510de86471ef4b2e4b5c580977596f5df3dccc6cddd174641fa,25|27,sadness|neutral,2,5,0,3,2,0,True,True
21821,626214296196ab4e9c849c9f5e39282adfb4695841fab0c302fb43173f92bbaa,22|27,realization|neutral,2,5,0,2,2,0,True,True
21838,b10c06e0ea05a0ab491027b0ae6d5225484b6d065d9f656d02a30771635a0b6d,1|27,amusement|neutral,2,5,0,2,2,0,True,True
21841,d49699c564b206b757553caae558f0084c8c8f35eacc27c097002f3d71994013,0|27,admiration|neutral,2,5,0,3,2,0,True,True
21858,dc2061915fd8c2ff72c958e4e7628675829704e5d30c0283e8a495fa9098d800,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
21883,ffcc3fc73bf44154f52fec0ab033d3373a190d6cffa99d5b8d56a3d8fb1ace7a,4|27,approval|neutral,2,5,0,3,2,0,True,True
21921,f66f796315d8bde8efaeee7e4e3f03502413f17b44205dfbca2759d6ca7ad6c5,6|27,confusion|neutral,2,5,0,2,2,0,True,True
21926,7773dd353c194fd6b3905a8098a804d07d3cfdbdb20cc7fd991deec7314914a2,20|27,optimism|neutral,2,5,0,2,2,0,True,True
21979,a65f809ded6f738f9a68e6e8960fea3ba482d5611825bdaa9572390d55f71535,8|27,desire|neutral,2,5,0,2,2,0,True,True
22015,e168475d41f10bd2e1b8345a29c9473e62b057690216b71846def4050c1d0ddf,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
22017,f08b6b8788b7377401497209301ccbeab72bd2cb8cb4c815136ab6a0c68d00ba,13|27,excitement|neutral,2,5,0,2,2,0,True,True
22067,b9f396e7db8f317f9de0d6a9ee285aa9b3182e7d3bd7aea5158d8ee9d7ddc0a0,4|27,approval|neutral,2,5,0,2,3,0,True,True
22074,bd5508e636b1d90f3c0e5647e6af4e0770230d5e35a9e00eb4fd6705e8b72266,10|27,disapproval|neutral,2,5,0,3,2,0,True,True
22117,016a357d60feed9fa11b56e76f41cb9241890c5b7df9d83fc4f977d18abb5b32,2|27,anger|neutral,2,5,0,2,2,0,True,True
22130,732ef3d40a975eb94177695ba4b19468487ea553ac4122a54dd102787f17e9ee,23|27,relief|neutral,2,5,0,2,2,0,True,True
22184,10ddae10a1ba594b1964a8382f40e6554520b99c5a025477e270320c000323a7,13|27,excitement|neutral,2,5,0,2,2,0,True,True
22198,18ef5bc20953f4f9de33e225b68e34f4f9b8d1842a0c8934a3543bdb380d7b04,1|27,amusement|neutral,2,5,0,3,2,0,True,True
22227,1733adffdc057d569ee1aca4f84d8b0b11cb6860b3fe5c2763a4ee9f8d8dfb4e,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
22265,f191a99f98f6ef08434c8f11e9f48925d54d349bbb29cd4ecd62561c0ada6d0a,6|27,confusion|neutral,2,5,0,2,2,0,True,True
22269,0d7a6c12b4b69dc8093620df8e6c43aa01b840a7b9b8f7c7c9dc96e59ff59187,26|27,surprise|neutral,2,5,0,2,2,0,True,True
22280,8451eb3d53baa504c3274e016abcaa918bf690199b5cab63307ec92a6f38e83f,9|27,disappointment|neutral,2,5,0,2,2,0,True,True
22312,27f829e912c1be43fe754b956174124e546883b23fca471d6a854335fbebc08e,0|27,admiration|neutral,2,5,0,2,2,0,True,True
22336,8dcbb876e9c7cf0990620a1294a1e9b8381e1db1e79f52c822a416f7073414a9,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
22371,a10b91e249fe1f0d53d45b20c3dad0bfebf91a42b64dae5a299e9f960f72ff22,4|27,approval|neutral,2,5,0,2,2,0,True,True
22381,c673186005e64eca7d178531d24715c4d3eb11bedc784fc7058122085420d63a,0|27,admiration|neutral,2,5,0,2,2,0,True,True
22442,7ea350a0a0a9925c685932f52007a6fa7c0150f2b4b0b9125b72ae40d1738f34,25|27,sadness|neutral,2,5,0,2,2,0,True,True
22443,0dc250706fd7d8745f5fecd47086f2e379e11486909a847e231a07800b34f130,0|27,admiration|neutral,2,5,0,2,2,0,True,True
22484,cb1262636c04d7ec60079d510972db86d17ab7ddb7d86503a086dd40a11f95dc,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
22542,514fdd6e1ac393ec98610f7dc104a232b20482f05f79bda5d42e8a1034f62c3b,17|27,joy|neutral,2,5,0,2,2,0,True,True
22544,6a3fa4e0088c7df0dedce363ac0488200f326279119af1db97daaf2c00081852,4|27,approval|neutral,2,5,0,2,2,0,True,True
22587,f873188b04ac31497c65b57f50337ad12b233701ab38514daa66b6e1a9f232e9,22|27,realization|neutral,2,5,0,2,2,0,True,True
22601,bfa6c5598d7cb56b3f91fd286ffdf21fc2563c242e1b857a5f1638fd770b9979,7|27,curiosity|neutral,2,5,0,2,3,0,True,True
22625,2c20a9b8743523e8057daec6ae2e4e997511eff2ca9cca92fbd81d6d2d161123,18|27,love|neutral,2,5,0,2,2,0,True,True
22638,31b8849dbf0fb572e8313964c64f3418938c2f99dec783bedb8969ce1cd604d3,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
22691,9f568194bd33a3913a56fd1727bf20a1a250599b04dc4e613de0689b249244f2,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
22727,557e5ee683faa8d297eb27ae08b6d152bf54f7de0ccc73f648e4e47f12f69de8,14|27,fear|neutral,2,5,0,3,2,0,True,True
22742,1289b67bb4ebf4dfe9844febfe4b0410b31cbe76a29e509e205d2a782b0f55f5,4|27,approval|neutral,2,5,0,2,2,0,True,True
22760,d3a27cd7921d606455073d82786e5e1d7b56aa81c5ebbcfeb80ab60fc2553d69,18|27,love|neutral,2,5,0,2,3,0,True,True
22799,f5bfbd16d8b2354781e0187511d5d5dd421c29eb146b370404742ab21ec661b9,7|27,curiosity|neutral,2,5,0,3,2,0,True,True
22807,c9b897cf98dcae5b8af956975a7b94198a1cc9a89b5dc909d28288cd3a51d5f3,4|27,approval|neutral,2,5,0,2,2,0,True,True
22833,a76dc3b0c110ecb46e9480c4cbcc46ba58284539a1306905ba130437dc99c000,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
22881,e881a0008c230ce19382a449809664e8c99139cde3c1330a419a2aa1069707e6,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
22923,1e3598d15115f6661b810146937e652b0f715b782af2190399fdb511505fa27f,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
22925,2fc1e05f4cd2a50eda9d627670e53926044768cb29c74ad21f1840df29430b29,0|27,admiration|neutral,2,5,0,2,2,0,True,True
22963,3eb3b6c0b75d2223e8568f5959d4b87d41a81a7f11e63760c2036fd28e6c2ce7,7|27,curiosity|neutral,2,5,0,2,3,0,True,True
23066,e0b9a230fdc32d1cf086e621d31d8b5c1dff9c40c3b05914f844868cc6426cb0,10|27,disapproval|neutral,2,4,0,2,2,0,True,True
23091,f76e058931099f5143c31812979e73676e79ba348e04123ee36c02c36f9db599,7|27,curiosity|neutral,2,5,0,2,2,0,True,True
23109,eb2528be05c14c19ba29b80edc28c94b58d8c136235c062bef8ce5996fae05a7,10|27,disapproval|neutral,2,5,0,2,2,0,True,True
23115,7aef1a5ac74ee38edd627e8bb8910aab5afac7eb0fa610088778773247268af0,6|27,confusion|neutral,2,5,0,2,2,0,True,True
23139,876246010d263dcc3c48a286bef3a20a1816bc613c8f1979b046a0dcdc29828d,0|27,admiration|neutral,2,5,0,2,2,0,True,True
23175,d5e0ca69da2f73ceec744af4a2b8b09e887548e5ff9eaf690e40e989e88940f3,2|27,anger|neutral,2,5,1,2,2,0,True,True
23186,58afd5798691f1e56b95e583f57d244fffcca0b6cd16bf5e35f7f6275f32f23c,5|27,caring|neutral,2,4,0,2,2,0,True,True
23241,23bb75fc7d7b7ca7838f1cedb25f46ca8acdd9564165ab824c8b48b94c7120a6,23|27,relief|neutral,2,5,0,2,2,0,True,True
23245,4e944fa5a704ea7fbc3bbdc0f6ac435fa3fa7de3cd107643842b2c6b9d8efc73,3|27,annoyance|neutral,2,5,0,2,2,0,True,True
23291,07d8cb239f3188c6fd20344e2d12fb4874be01ee42813a2c29db438dd9ab545c,2|27,anger|neutral,2,5,0,2,2,0,True,True
23307,3c3b4a572cd78d5317ceaf768beb7399d2db355987a0228aa871daf19f41fecd,4|27,approval|neutral,2,5,0,2,2,0,True,True
23309,bca3170b55b53e4af858b97500e9a305c4abb45cc1e3d4321ac1ebb7a6594f88,19|27,nervousness|neutral,2,5,0,2,2,0,True,True
